"","school_id","short_name","long_name","school_type","primary_category","address","city","state","zip","progress_report_year","school_survey_student_response_rate_pct","school_survey_teacher_response_rate_pct","school_survey_involved_families","school_survey_supportive_environment","school_survey_ambitious_instruction","school_survey_effective_leaders","school_survey_collaborative_teachers","school_survey_safety","suspensions_per_100_students_year_2_pct","misconducts_to_suspensions_year_2_pct","average_length_suspension_year_2_pct","behavior_discipline_year_1","behavior_discipline_year_2","student_attendance_year_1_pct","student_attendance_year_2_pct","teacher_attendance_year_1_pct","teacher_attendance_year_2_pct","one_year_dropout_rate_year_1_pct","one_year_dropout_rate_year_2_pct","mobility_rate_pct","chronic_truancy_pct","school_latitude","school_longitude","sat_grade_11_score_school_avg","attainment_psat_grade_9_school_pct","attainment_psat_grade_10_school_pct","attainment_sat_grade_11_school_pct","attainment_all_grades_school_pct","truancy_bin"
"474",400028,"CICS - PRAIRIE","CICS - Prairie","Charter","ES","11530 S PRAIRIE AVE","Chicago","Illinois",60628,2022,86.1,99.9,2,3,3,3,3,2,NA,NA,NA,2021,2022,90.8,88.6,NA,NA,NA,NA,8,51.5,41.684433,-87.616888,0,0,0,0,0,"40-60%"
"475",610051,"NORTHWEST","Northwest Middle School","Neighborhood","MS","5252 W PALMER ST","Chicago","Illinois",60639,2022,73.5,48.8,NA,3,3,NA,NA,1,6.7,55.2,"1.3 days",2021,2022,91,87.8,87.5,91.1,NA,NA,8.4,45.2,41.920555,-87.757854,0,0,0,0,0,"40-60%"
"476",610148,"CHAVEZ","Cesar E Chavez Multicultural Academic Center ES","Neighborhood","ES","4747 S MARSHFIELD AVE","Chicago","Illinois",60609,2022,97.7,86.3,4,3,4,4,4,3,0.6,33.3,"2.8 days",2021,2022,93.6,90.3,90.4,93.5,NA,NA,6.7,34.8,41.807143,-87.666037,0,0,0,0,0,"20-40%"
"477",400181,"ART IN MOTION","Art in Motion Charter School","Charter","HS","7415 S EAST END","Chicago","IL",60649,2022,69.5,85.7,3,2,3,2,2,2,NA,NA,NA,2021,2022,81.7,85.7,NA,NA,NA,1.9,13.9,51.6,41.760034,-87.583328,0,12.5,4.5,0,8.4,"40-60%"
"478",610561,"CRANE MEDICAL HS","Richard T Crane Medical Preparatory HS","Magnet","HS","2245 W JACKSON BLVD","Chicago","Illinois",60612,2022,68.6,73.8,2,3,3,3,3,1,32.4,26.8,"2.5 days",2021,2022,73.2,74,86,92.3,2.1,1.6,12.4,83.4,41.876947,-87.683301,845,14.5,8.1,6.9,9.3,"80-100%"
"479",609902,"METCALFE","Ralph H Metcalfe Elementary Community Academy","Neighborhood","ES","12339 S NORMAL AVE","Chicago","Illinois",60628,2022,17.8,36.4,NA,NA,NA,NA,NA,NA,5.8,29.2,"1.8 days",2021,2022,87.5,84.4,88.9,91.2,NA,NA,23.7,63.1,41.669444,-87.634306,0,0,0,0,0,"60-80%"
"480",610056,"MASON","Roswell B Mason Elementary School","Small","ES","4217 W 18TH ST","Chicago","Illinois",60623,2022,80.6,69,3,3,4,3,3,2,8.6,80,"2.4 days",2021,2022,84.4,85.7,87.2,91.6,NA,NA,17.7,51.5,41.856864,-87.731672,0,0,0,0,0,"40-60%"
"481",610015,"JUNGMAN","Joseph Jungman Elementary School","Neighborhood","ES","1746 S MILLER ST","Chicago","Illinois",60608,2022,82.3,54.4,4,3,4,3,3,3,0.4,16.7,"3.0 days",2021,2022,89.8,85.6,85.8,91,NA,NA,13.7,54.4,41.858065,-87.652302,0,0,0,0,0,"40-60%"
"482",610362,"EVERS","Medgar Evers Elementary School","Neighborhood","ES","9811 S LOWE AVE","Chicago","Illinois",60628,2022,94.5,75,3,3,4,4,3,3,NA,NA,NA,2021,2022,96.2,91.3,85,92.1,NA,NA,11,30.5,41.715665,-87.639305,0,0,0,0,0,"20-40%"
"483",610237,"BEETHOVEN","Ludwig Van Beethoven Elementary School","Neighborhood","ES","25 W 47TH ST","Chicago","Illinois",60609,2022,42.5,66.7,2,NA,NA,1,2,NA,NA,NA,NA,2021,2022,83.2,83.7,89.3,91.7,NA,NA,24.7,70,41.809135,-87.627137,0,0,0,0,0,"60-80%"
"484",609794,"EDISON","Thomas A Edison Regional Gifted Center ES","Regional gifted center","ES","4929 N SAWYER AVE","Chicago","Illinois",60625,2022,99.3,99.9,4,3,4,3,2,4,0.4,100,"3.0 days",2021,2022,98.7,95,93,95,NA,NA,NA,8.7,41.971506,-87.709304,0,0,0,0,0,"0-20%"
"485",609958,"GUNSAULUS","Frank W Gunsaulus Elementary Scholastic Academy","Magnet","ES","4420 S SACRAMENTO AVE","Chicago","Illinois",60632,2022,92.9,92.2,4,3,3,2,3,3,NA,NA,NA,2021,2022,96.1,93.5,93.7,94.4,NA,NA,2.5,20.2,41.813007,-87.699364,0,0,0,0,0,"20-40%"
"486",609792,"BATEMAN","Newton Bateman Elementary School","Neighborhood","ES","4220 N RICHMOND ST","Chicago","Illinois",60618,2022,81.9,68.8,4,3,3,3,3,3,0.9,29.6,"2.0 days",2021,2022,95.6,93,92.7,93.8,NA,NA,7.1,19.3,41.95822,-87.702151,0,0,0,0,0,"0-20%"
"487",609947,"GRAHAM ES","Alexander Graham Elementary School","Neighborhood","ES","4436 S UNION AVE","Chicago","Illinois",60609,2022,63.5,64.9,2,2,3,3,2,2,7.8,31.8,"1.3 days",2021,2022,84.2,84.6,88.7,92.8,NA,NA,7.3,60.2,41.813304,-87.643344,0,0,0,0,0,"60-80%"
"488",610138,"PULASKI","Pulaski International School of Chicago","Neighborhood","ES","2230 W MCLEAN AVE","Chicago","Illinois",60647,2022,89.3,65.7,4,3,3,3,3,3,1.4,4.9,"1.6 days",2021,2022,95.7,92.3,90.9,92.9,NA,NA,5.2,22.8,41.918486,-87.683801,0,0,0,0,0,"20-40%"
"489",400126,"YCCS - ASSOCIATION HOUSE","YCCS-Association House HS","Charter","HS","1116 N KEDZIE, 4TH FLOOR AVE","Chicago","Illinois",60651,2022,65.6,90.9,2,4,3,4,5,3,NA,NA,NA,2021,2022,63.6,46.4,NA,NA,10.3,39.3,77.8,98.4,41.901572,-87.70686,0,0,0,0,0,"80-100%"
"490",400022,"CHIARTS HS","Chicago High School for the Arts (ChiArts)","Contract","HS","2714 W AUGUSTA BLVD","Chicago","Illinois",60622,2022,59.1,63.4,3,3,3,1,2,1,2.6,66.7,"1.5 days",2021,2022,94.4,95.3,NA,NA,2.5,3.4,4.3,11.5,41.899377,-87.694945,957,42.7,44.1,34.5,40.5,"0-20%"
"491",609862,"COLES","Edward Coles Elementary Language Academy","Neighborhood","ES","8441 S YATES BLVD","Chicago","Illinois",60617,2022,80.3,46,NA,2,3,NA,NA,1,6.2,8.6,"1.6 days",2021,2022,89.9,85.8,87.6,90.5,NA,NA,17.8,59.5,41.741413,-87.56597,0,0,0,0,0,"40-60%"
"492",400172,"ASPIRA - BUSINESS & FINANCE HS","ASPIRA Business and Finance","Charter","HS","2989 N MILWAUKEE AVE","Chicago","Illinois",60618,2022,66.9,62.8,1,3,3,1,2,2,NA,NA,NA,2021,2022,78.8,79.6,NA,NA,2.2,4.9,14,65.9,41.935726,-87.718204,821,20.6,12.5,10.6,14,"60-80%"
"493",610002,"HOYNE","Thomas Hoyne Elementary School","Neighborhood","ES","8905 S CRANDON AVE","Chicago","Illinois",60617,2022,99.2,79,4,3,4,3,3,2,2.9,10.5,"1.8 days",2021,2022,93.6,90.3,87.4,91.2,NA,NA,6.8,37.2,41.733338,-87.568228,0,0,0,0,0,"20-40%"
"494",400053,"NOBLE - GOLDER HS","Noble - Golder College Prep","Charter","HS","1454 W SUPERIOR ST","Chicago","Illinois",60642,2022,40,85.4,3,NA,NA,2,3,NA,NA,NA,NA,2021,2022,62.9,82.5,NA,NA,1.6,1.2,8.9,59.9,41.895282,-87.664483,905,33.6,21.6,19.4,24.8,"40-60%"
"495",609829,"BURROUGHS","John C Burroughs Elementary School","Neighborhood","ES","3542 S WASHTENAW AVE","Chicago","Illinois",60632,2022,78.9,62.9,3,3,4,3,3,3,0.3,16.7,"2.0 days",2021,2022,93.2,90.3,89,93.4,NA,NA,7.5,32.3,41.828868,-87.692457,0,0,0,0,0,"20-40%"
"496",609875,"DARWIN","Charles R Darwin Elementary School","Neighborhood","ES","3116 W BELDEN AVE","Chicago","Illinois",60647,2022,89.2,45.5,NA,3,3,NA,NA,3,4.1,22,"1.6 days",2021,2022,95.5,91.5,89.3,93,NA,NA,7.6,26,41.923323,-87.705413,0,0,0,0,0,"20-40%"
"497",610005,"HUGHES C","Charles Evans Hughes Elementary School","Neighborhood","ES","4247 W 15TH ST","Chicago","Illinois",60623,2022,62.8,77.3,3,4,4,4,3,5,NA,NA,NA,2021,2022,90.4,87.7,90.2,92.7,NA,NA,25.9,50.3,41.860518,-87.731777,0,0,0,0,0,"40-60%"
"498",610384,"INFINITY HS","Infinity Math Science and Technology High School","Small","HS","3120 S KOSTNER AVE","Chicago","Illinois",60623,2022,81.7,63.6,3,4,4,4,3,2,1.8,46.7,"2.9 days",2021,2022,87,89.8,83.1,92.2,1.5,1.2,3,40.6,41.836169,-87.735278,934,33.7,38.5,29.1,33.9,"40-60%"
"499",400168,"GREAT LAKES","Great Lakes Academy Charter School","Charter","ES","8401 S SAGINAW AVE","Chicago","Illinois",60617,2022,86.1,67.4,2,2,3,2,1,2,NA,NA,NA,2021,2022,89.8,91,NA,NA,NA,NA,5.9,29.5,41.742671,-87.559907,0,0,0,0,0,"20-40%"
"500",400076,"U OF C - NKO","University of Chicago - North Kenwood/Oakland","Charter","ES","1119 E 46TH ST","Chicago","Illinois",60653,2022,96,75.8,4,4,5,4,4,3,NA,NA,NA,2021,2022,93.7,90.4,NA,NA,NA,NA,4.4,37.9,41.811183,-87.598786,0,0,0,0,0,"20-40%"
"501",610024,"CARDENAS","Lazaro Cardenas Elementary School","Neighborhood","ES","2345 S MILLARD AVE","Chicago","Illinois",60623,2022,91.8,83.5,3,3,3,3,3,2,0.5,2.2,"1.3 days",2021,2022,91.8,88.3,93.8,94.1,NA,NA,12.4,44.7,41.848488,-87.716017,0,0,0,0,0,"40-60%"
"502",609951,"ARIEL","Ariel Elementary Community Academy","Small","ES","1119 E 46TH ST","Chicago","Illinois",60653,2022,NA,52.3,2,NA,NA,2,1,NA,0.8,20,"2.3 days",2021,2022,92.7,86.7,92,92.8,NA,NA,9.1,48.9,41.811173,-87.597503,0,0,0,0,0,"40-60%"
"503",609821,"BURNHAM","Burnham Elementary Inclusive Academy","Neighborhood","ES","9928 S CRANDON AVE","Chicago","Illinois",60617,2022,49.8,40.4,NA,3,3,NA,NA,2,NA,NA,NA,2021,2022,89.5,88.3,87,92.2,NA,NA,19.6,42.4,41.714402,-87.567131,0,0,0,0,0,"40-60%"
"504",609885,"DEWEY","Dewey Elementary Academy of Fine Arts","Neighborhood","ES","5415 S UNION AVE","Chicago","Illinois",60609,2022,76.1,52.9,2,2,2,1,1,2,6.5,52.8,"1.9 days",2021,2022,88.2,84.6,94.3,93.4,NA,NA,9.2,61.6,41.795646,-87.642652,0,0,0,0,0,"60-80%"
"505",609909,"EVERETT","Edward Everett Elementary School","Neighborhood","ES","3419 S BELL AVE","Chicago","Illinois",60608,2022,96.8,85,4,4,5,4,5,2,NA,NA,NA,2021,2022,95.7,94.7,96.5,95.7,NA,NA,18.9,14.3,41.831555,-87.68131,0,0,0,0,0,"0-20%"
"506",609725,"MORGAN PARK HS","Morgan Park High School","Neighborhood","HS","1744 W PRYOR AVE","Chicago","Illinois",60643,2022,81.5,63.1,2,3,3,2,2,1,40.2,17.8,"3.0 days",2021,2022,81.2,71,80.3,90.4,2.2,6.1,11.4,82.1,41.692035,-87.665658,812,12.5,7.5,4.3,9,"80-100%"
"507",609985,"HEFFERAN","Helen M Hefferan Elementary School","Neighborhood","ES","4409 W WILCOX ST","Chicago","Illinois",60624,2022,76.3,73.3,2,3,4,2,2,2,0.4,12.5,"1.0 days",2021,2022,86.7,84.4,87.2,92,NA,NA,28.7,61.4,41.878665,-87.735802,0,0,0,0,0,"60-80%"
"508",610173,"SHERWOOD","Jesse Sherwood Elementary School","Neighborhood","ES","245 W 57TH ST","Chicago","Illinois",60621,2022,96.7,78.8,4,4,5,3,3,4,NA,NA,NA,2021,2022,91.2,88,87.2,93.4,NA,NA,14,44.5,41.7908,-87.632279,0,0,0,0,0,"40-60%"
"509",610317,"BRIGHTON PARK","Brighton Park Elementary School","Neighborhood","ES","3825 S WASHTENAW AVE","Chicago","Illinois",60632,2022,99.9,82.3,2,3,3,2,2,3,0.3,5.9,"1.0 days",2021,2022,88,89.1,92,92.7,NA,NA,8.2,45.4,41.8239,-87.692077,0,0,0,0,0,"40-60%"
"510",610089,"MURPHY","John B Murphy Elementary School","Neighborhood","ES","3539 W GRACE ST","Chicago","Illinois",60618,2022,80.6,66.7,4,3,3,3,3,3,NA,NA,NA,2021,2022,93.6,90.3,93.3,92.4,NA,NA,10.4,33.1,41.950078,-87.716832,0,0,0,0,0,"20-40%"
"511",609935,"GALLISTEL","Matthew Gallistel Elementary Language Academy","Magnet","ES","10347 S EWING AVE","Chicago","Illinois",60617,2022,89.3,62.3,4,3,3,4,3,3,NA,NA,NA,2021,2022,95.7,90.5,86.6,90.5,NA,NA,9.1,39.6,41.706801,-87.535175,0,0,0,0,0,"20-40%"
"512",400046,"LEARN - BUTLER","L.E.A.R.N. - Romano Butler Campus","Charter","ES","1132 S HOMAN AVE","Chicago","Illinois",60624,2022,73.7,88.9,3,3,4,4,4,2,NA,NA,NA,2021,2022,94.6,93.3,NA,NA,NA,NA,8.4,21.1,41.867273,-87.710679,0,0,0,0,0,"20-40%"
"513",610313,"DE DIEGO","Jose De Diego Elementary Community Academy","Neighborhood","ES","1313 N CLAREMONT AVE","Chicago","Illinois",60622,2022,63.8,61.7,3,2,3,4,4,2,3.9,26.5,"1.4 days",2021,2022,90.2,82.7,93.1,92.4,NA,NA,12.9,65.8,41.905294,-87.685756,0,0,0,0,0,"60-80%"
"514",610315,"WHITE","Edward White Elementary Career Academy","Neighborhood","ES","1136 W 122ND ST","Chicago","Illinois",60643,2022,84.5,70.6,2,3,4,3,3,3,NA,NA,NA,2021,2022,87.6,85.5,90.2,91.9,NA,NA,26.3,59.1,41.672309,-87.650539,0,0,0,0,0,"40-60%"
"515",609990,"SOUTH LOOP","South Loop Elementary School","Regional gifted center","ES","1601 S DEARBORN ST","Chicago","Illinois",60616,2022,NA,39.7,NA,NA,NA,NA,NA,NA,9.3,21.3,"1.3 days",2021,2022,96.2,93,92.8,93.1,NA,NA,8.6,20.8,41.859741,-87.628349,0,0,0,0,0,"20-40%"
"516",609910,"FALCONER","Laughlin Falconer Elementary School","Neighborhood","ES","3020 N LAMON AVE","Chicago","Illinois",60641,2022,92.2,68.2,3,4,4,4,4,3,NA,NA,NA,2021,2022,91,87.8,90.8,93,NA,NA,10,44.6,41.935785,-87.749331,0,0,0,0,0,"40-60%"
"517",609710,"HARLAN HS","John M Harlan Community Academy High School","Neighborhood","HS","9652 S MICHIGAN AVE","Chicago","Illinois",60628,2022,66.4,66.7,1,1,2,1,2,1,21.6,63.6,"2.0 days",2021,2022,70.4,70.1,80.5,91.1,4.1,4.3,27.3,84.4,41.718372,-87.620623,768,5.5,6.1,3.8,5.2,"80-100%"
"518",609883,"DENEEN","Charles S Deneen Elementary School","Neighborhood","ES","7240 S WABASH AVE","Chicago","Illinois",60619,2022,71.8,64.3,4,3,4,4,4,2,2.8,26.7,"1.7 days",2021,2022,90.7,88.1,87.8,90.8,NA,NA,16.1,43.9,41.76249,-87.623345,0,0,0,0,0,"40-60%"
"519",609874,"DIRKSEN","Everett McKinley Dirksen Elementary School","Neighborhood","ES","8601 W FOSTER AVE","Chicago","Illinois",60656,2022,92.1,50,4,3,4,3,3,3,NA,NA,NA,2021,2022,96.4,92,88.1,91.6,NA,NA,15,27.3,41.973715,-87.841041,0,0,0,0,0,"20-40%"
"520",610394,"UPLIFT HS","Uplift Community High School","Small","HS","900 W WILSON AVE","Chicago","Illinois",60640,2022,42.5,45.7,NA,NA,NA,NA,NA,NA,13.3,19.7,"2.3 days",2021,2022,65.9,75.9,88,93.8,5.9,6.7,21.6,81.8,41.965547,-87.652473,857,10,0,16.7,12.5,"80-100%"
"521",610131,"PLAMONDON","Ambrose Plamondon Elementary School","Neighborhood","ES","2642 W 15TH PL","Chicago","Illinois",60608,2022,88.2,94.4,3,3,4,3,2,3,0.8,5.9,"1.0 days",2021,2022,91.4,89.7,87.7,92.8,NA,NA,9.6,35.9,41.860259,-87.692526,0,0,0,0,0,"20-40%"
"522",609777,"ARMOUR","Phillip D Armour Elementary School","Neighborhood","ES","950 W 33RD PL","Chicago","Illinois",60608,2022,94.7,77.8,4,3,4,4,5,3,NA,NA,NA,2021,2022,91.1,90.7,93.1,94,NA,NA,9.3,35.2,41.833854,-87.650653,0,0,0,0,0,"20-40%"
"523",400066,"PERSPECTIVES - MATH & SCI HS","Perspectives - Math and Science Academy","Charter","HS","3663 S WABASH AVE","Chicago","Illinois",60653,2022,82.7,87.9,3,3,4,3,3,2,NA,NA,NA,2021,2022,72.1,77.8,NA,NA,3.7,8.5,21.9,74.3,41.827784,-87.624788,820,23,7.4,3.2,12,"60-80%"
"524",609810,"BRIDGE","Norman A Bridge Elementary School","Neighborhood","ES","3800 N NEW ENGLAND AVE","Chicago","Illinois",60634,2022,73,79.5,3,3,3,2,2,2,NA,NA,NA,2021,2022,95.6,90.7,89.3,92.8,NA,NA,6.9,33,41.949114,-87.798669,0,0,0,0,0,"20-40%"
"525",609861,"CLISSOLD","Henry R Clissold Elementary School","Neighborhood","ES","2350 W 110TH PL","Chicago","Illinois",60643,2022,46.9,68.3,4,NA,NA,3,4,NA,2.8,22,"1.5 days",2021,2022,93.1,89.6,87.6,93.5,NA,NA,8.2,32.2,41.693026,-87.680897,0,0,0,0,0,"20-40%"
"526",609852,"CHAPPELL","Eliza Chappell Elementary School","Neighborhood","ES","2135 W FOSTER AVE","Chicago","Illinois",60625,2022,91.9,71.2,4,3,4,3,4,3,2.1,7.4,"2.2 days",2021,2022,96.9,93.1,92.8,93.8,NA,NA,3.9,17.2,41.975894,-87.683264,0,0,0,0,0,"0-20%"
"527",610367,"DEPRIEST","Oscar DePriest Elementary School","Neighborhood","ES","139 S PARKSIDE AVE","Chicago","Illinois",60644,2022,89.2,69.3,2,3,3,3,3,2,5,12.5,"2.0 days",2021,2022,82.1,83,85.8,91.8,NA,NA,20,60.5,41.877979,-87.766298,0,0,0,0,0,"60-80%"
"528",610354,"NORTH RIVER","North River Elementary School","Small","ES","3729 W LELAND AVE","Chicago","Illinois",60625,2022,92.3,82.8,5,4,4,3,4,3,NA,NA,NA,2021,2022,94,91.9,87.5,92.3,NA,NA,4.6,28.7,41.961721,-87.707151,0,0,0,0,0,"20-40%"
"529",609901,"EDGEBROOK","Edgebrook Elementary School","Neighborhood","ES","6525 N HIAWATHA AVE","Chicago","Illinois",60646,2022,93.1,71.8,4,3,4,3,3,4,0.7,5,"1.7 days",2021,2022,97.6,95.2,95.6,93.7,NA,NA,3.1,7.7,41.999437,-87.76184,0,0,0,0,0,"0-20%"
"530",609968,"MCAULIFFE","Sharon Christa McAuliffe Elementary School","Neighborhood","ES","1841 N SPRINGFIELD AVE","Chicago","Illinois",60647,2022,43.7,69.6,4,NA,NA,3,3,NA,0.5,2.4,"1.0 days",2021,2022,89.4,87.8,92.6,94.2,NA,NA,7.7,45.5,41.914816,-87.723931,0,0,0,0,0,"40-60%"
"531",609713,"HYDE PARK HS","Hyde Park Academy High School","Neighborhood","HS","6220 S STONY ISLAND AVE","Chicago","Illinois",60637,2022,65.8,58.5,4,3,4,4,4,2,2.4,23.2,"1.9 days",2021,2022,76.1,82.1,77.9,91.7,1.6,2,17.8,70.5,41.782257,-87.586615,803,4.7,8,2.1,5.1,"60-80%"
"532",400083,"ACERO - PAZ","Acero Charter Schools - Octavio Paz Campus","Charter","ES","2651 W 23RD ST","Chicago","Illinois",60608,2022,95.7,95.2,4,3,3,3,3,2,NA,NA,NA,2021,2022,89.6,90.2,NA,NA,NA,NA,10.5,36.5,41.850035,-87.692551,0,0,0,0,0,"20-40%"
"533",610229,"PRITZKER","A.N. Pritzker School","Regional gifted center","ES","2009 W SCHILLER ST","Chicago","Illinois",60622,2022,82.1,60.8,3,3,3,3,2,3,NA,NA,NA,2021,2022,95,93.5,89.6,92.3,NA,NA,4,18.7,41.907053,-87.677761,0,0,0,0,0,"0-20%"
"534",610364,"DUBOIS","William E B Dubois Elementary School","Neighborhood","ES","330 E 133RD ST","Chicago","Illinois",60827,2022,86.8,78.3,2,2,3,3,2,2,2.5,2.7,"2.4 days",2021,2022,91.3,85.9,84.5,92,NA,NA,18.7,58.1,41.653733,-87.61432,0,0,0,0,0,"40-60%"
"535",610105,"ORIOLE PARK","Oriole Park Elementary School","Neighborhood","ES","5424 N OKETO AVE","Chicago","Illinois",60656,2022,76.9,61.8,4,4,3,4,4,4,0.6,6.5,"1.8 days",2021,2022,95.9,92.5,93.3,94,NA,NA,4.4,21.9,41.978501,-87.812054,0,0,0,0,0,"20-40%"
"536",609924,"FORT DEARBORN","Fort Dearborn Elementary School","Neighborhood","ES","9025 S THROOP ST","Chicago","Illinois",60620,2022,97,73.2,2,2,3,2,3,2,NA,NA,NA,2021,2022,96.3,88.5,84.1,92.1,NA,NA,17.5,41.4,41.729673,-87.655481,0,0,0,0,0,"40-60%"
"537",610357,"SPRY HS","Spry Community Links High School","Neighborhood","HS","2400 S MARSHALL BLVD","Chicago","Illinois",60623,2022,45.5,70,2,NA,NA,3,4,NA,4.7,14.3,"1.8 days",2021,2022,59.5,64.8,81.7,92.3,8.2,8.5,12.5,79.8,41.847762,-87.698946,821,0,0,0,3.1,"60-80%"
"538",610128,"GARVEY","Marcus Moziah Garvey Elementary School","Neighborhood","ES","10309 S MORGAN ST","Chicago","Illinois",60643,2022,43,73.9,3,NA,NA,3,3,NA,1.6,25,"2.5 days",2021,2022,88.9,88.6,86.7,92.1,NA,NA,14.2,43.1,41.706603,-87.647577,0,0,0,0,0,"40-60%"
"539",610013,"PILSEN","Pilsen Elementary Community Academy","Neighborhood","ES","1420 W 17TH ST","Chicago","Illinois",60608,2022,98.5,93.9,4,3,3,3,3,2,NA,NA,NA,2021,2022,94.7,91.2,93.2,93.8,NA,NA,11.9,30.4,41.858849,-87.662209,0,0,0,0,0,"20-40%"
"540",610238,"BOND","Carrie Jacobs Bond Elementary School","Neighborhood","ES","7050 S MAY ST","Chicago","Illinois",60621,2022,54.8,51.5,2,4,4,2,2,2,0.4,20,"2.0 days",2021,2022,86.8,84.5,90.3,91,NA,NA,17.1,56.4,41.765361,-87.653018,0,0,0,0,0,"40-60%"
"541",609837,"CARNEGIE","Andrew Carnegie Elementary School","Regional gifted center","ES","1414 E 61ST PL","Chicago","Illinois",60637,2022,95.3,67.4,3,3,3,4,3,2,2.9,32.6,"2.4 days",2021,2022,92.2,86.2,87.8,92.2,NA,NA,6.9,48.4,41.783368,-87.590795,0,0,0,0,0,"40-60%"
"542",609695,"AMUNDSEN HS","Roald Amundsen High School","Neighborhood","HS","5110 N DAMEN AVE","Chicago","Illinois",60625,2022,75.7,70.3,4,4,4,4,4,3,2.3,10.5,"1.6 days",2021,2022,84.4,85.1,88.6,93.4,0.6,0.5,5.1,52.1,41.975067,-87.679484,1000,65.8,49,46.8,53.5,"40-60%"
"543",609961,"NINOS HEROES","Ninos Heroes Elementary Academic Center","Neighborhood","ES","8344 S COMMERCIAL AVE","Chicago","Illinois",60617,2022,86.9,68.8,2,3,3,2,2,2,2.6,30.8,"2.0 days",2021,2022,86,86,86.7,90.9,NA,NA,24.8,54.6,41.743753,-87.551862,0,0,0,0,0,"40-60%"
"544",610196,"SWIFT","George B Swift Elementary Specialty School","Neighborhood","ES","5900 N WINTHROP AVE","Chicago","Illinois",60660,2022,93.4,58.8,4,3,3,3,2,3,0.2,7.1,"3.0 days",2021,2022,96,92.3,89.3,91,NA,NA,18.6,24.1,41.989139,-87.658296,0,0,0,0,0,"20-40%"
"545",610390,"RICKOVER MILITARY HS","Hyman G Rickover Naval Academy High School","Military academy","HS","5700 W BERTEAU AVE","Chicago","Illinois",60634,2022,72.6,93.8,5,4,3,3,3,3,11.5,36,"1.6 days",2021,2022,84.4,86.9,88.9,93.5,0.7,1.1,9.6,49.6,41.957599,-87.769938,898,43.8,32.5,13.2,30,"40-60%"
"546",610368,"HUGHES L","Langston Hughes Elementary School","Neighborhood","ES","240 W 104TH ST","Chicago","Illinois",60628,2022,74.5,50,3,3,5,3,2,2,7,13.2,"1.1 days",2021,2022,83,83.2,86.5,92.4,NA,NA,21.6,62.6,41.705342,-87.629869,0,0,0,0,0,"60-80%"
"547",610257,"MORTON","Morton School of Excellence","Neighborhood","ES","431 N TROY ST","Chicago","Illinois",60612,2022,53.5,55.6,3,2,4,2,2,2,NA,NA,NA,2021,2022,89.5,87.4,91.2,92.2,NA,NA,22.5,50.8,41.889178,-87.705108,0,0,0,0,0,"40-60%"
"548",400107,"LEARN - SOUTH CHICAGO","L.E.A.R.N. - South Chicago Campus","Charter","ES","8914 S BUFFALO AVE","Chicago","Illinois",60617,2022,54.3,73.8,2,2,3,3,3,2,NA,NA,NA,2021,2022,82.9,91.4,NA,NA,NA,NA,8.4,32,41.733333,-87.54558,0,0,0,0,0,"20-40%"
"549",610052,"MANN","Horace Mann Elementary School","Neighborhood","ES","8050 S CHAPPEL AVE","Chicago","Illinois",60617,2022,63.2,56,3,2,4,4,4,2,NA,NA,NA,2021,2022,90.4,90.1,83.5,92.1,NA,NA,19.5,36.5,41.748274,-87.574816,0,0,0,0,0,"20-40%"
"550",609904,"ELLINGTON","Edward K Ellington Elementary School","Neighborhood","ES","243 N PARKSIDE AVE","Chicago","Illinois",60644,2022,95.6,69.4,3,3,4,3,3,2,5.7,19.6,"2.4 days",2021,2022,86.2,85.3,90.6,92.6,NA,NA,18.7,59.3,41.88553,-87.766589,0,0,0,0,0,"40-60%"
"551",610391,"LINDBLOM HS","Robert Lindblom Math & Science Academy HS","Selective enrollment","HS","6130 S WOLCOTT AVE","Chicago","Illinois",60636,2022,51.3,34.5,NA,3,4,NA,NA,2,2.7,23.9,"1.7 days",2021,2022,87.4,88.3,87.4,93.3,0.8,1.5,1.6,42.1,41.782041,-87.671662,1040,91.2,75.4,66.4,77,"40-60%"
"552",610142,"RAY","William H Ray Elementary School","Neighborhood","ES","5631 S KIMBARK AVE","Chicago","Illinois",60637,2022,79.5,82.5,4,3,4,4,4,2,7.8,28.6,"1.7 days",2021,2022,93.1,90.9,89,92.7,NA,NA,8.9,31.5,41.792348,-87.594752,0,0,0,0,0,"20-40%"
"553",610191,"STONE","Stone Elementary Scholastic Academy","Magnet","ES","6239 N LEAVITT ST","Chicago","Illinois",60659,2022,94.7,60.8,4,3,3,4,3,3,NA,NA,NA,2021,2022,97.2,94,91,93,NA,NA,3.3,17,41.995359,-87.684793,0,0,0,0,0,"0-20%"
"554",609893,"DORE","John C Dore Elementary School","Neighborhood","ES","7134 W 65TH ST","Chicago","Illinois",60638,2022,88.5,72.9,3,3,3,2,2,3,0.9,7.4,"1.8 days",2021,2022,93.2,91,90.1,92,NA,NA,6.1,31.6,41.77382587,-87.79974193,0,0,0,0,0,"20-40%"
"555",609789,"BARRY","John Barry Elementary School","Neighborhood","ES","2828 N KILBOURN AVE","Chicago","Illinois",60641,2022,89,70.8,3,4,4,2,2,4,NA,NA,NA,2021,2022,92.4,87.9,90.7,93.1,NA,NA,13,48,41.932511,-87.739388,0,0,0,0,0,"40-60%"
